Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,customer_answered_call,customer_response_time,customer_availability,visitor_pass_status,society_security_level,gate_wait_time,driver_status,previous_failed_deliveries,address_confidence,preferred_delivery_slot,estimated_arrival_delay,driver_experience,delivery_failure
32,4.8,2022-03-31,19:00:00,19:05:00,Sunny,Medium ,motorcycle ,Urban ,80,,,,,,,,,,,,,
23,4.0,2022-03-01,23:00:00,23:10:00,Sandstorms,Low ,motorcycle ,Metropolitian ,110,,,,,,,,,,,,,
23,4.6,2022-03-12,22:00:00,22:10:00,Windy,Jam ,motorcycle ,Metropolitian ,185,,,,,,,,,,,,,
23,5.0,2022-03-12,23:50:00,23:55:00,Stormy,Low ,scooter ,Metropolitian ,70,,,,,,,,,,,,,
35,4.7,2022-03-17,23:35:00,23:45:00,Cloudy,Low ,motorcycle ,Metropolitian ,110,,,,,,,,,,,,,
32,4.7,2022-03-09,15:25:00,15:40:00,Sandstorms,Medium ,motorcycle ,Urban ,140,,,,,,,,,,,,,
39,4.3,2022-03-13,18:30:00,18:40:00,Windy,Medium ,motorcycle ,Urban ,195,,,,,,,,,,,,,
36,,2022-02-17,13:35:00,13:45:00,Sunny,High ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
29,4.9,2022-02-18,20:40:00,20:55:00,Cloudy,Jam ,scooter ,Metropolitian ,150,,,,,,,,,,,,,
29,4.6,2022-03-01,20:50:00,20:55:00,Fog,Jam ,scooter ,Urban ,135,,,,,,,,,,,,,
28,4.6,2022-03-15,10:35:00,10:40:00,Cloudy,Low ,motorcycle ,Metropolitian ,60,,,,,,,,,,,,,
34,4.4,2022-04-05,18:55:00,19:05:00,Stormy,Medium ,motorcycle ,Metropolitian ,165,,,,,,,,,,,,,
28,4.9,2022-03-27,19:55:00,20:05:00,Stormy,Jam ,scooter ,Other,75,,,,,,,,,,,,,
39,4.1,2022-03-29,21:15:00,21:20:00,Stormy,Jam ,motorcycle ,Metropolitian ,220,,,,,,,,,,,,,
37,4.7,2022-04-03,18:10:00,18:15:00,Cloudy,Medium ,motorcycle ,Metropolitian ,85,,,,,,,,,,,,,
39,4.9,2022-03-05,18:35:00,18:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
32,4.9,2022-03-16,21:10:00,21:20:00,Cloudy,Jam ,motorcycle ,Metropolitian ,255,,,,,,,,,,,,,
39,4.7,2022-03-21,11:10:00,11:15:00,Stormy,High ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
30,4.6,2022-03-21,18:35:00,18:45:00,Stormy,Medium ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
28,3.9,2022-04-03,11:55:00,12:05:00,Sunny,High ,motorcycle ,Urban ,225,,,,,,,,,,,,,
29,5.0,2022-03-06,19:15:00,19:25:00,Cloudy,Jam ,motorcycle ,Metropolitian ,165,,,,,,,,,,,,,
36,4.4,2022-03-18,21:00:00,21:05:00,Fog,Jam ,scooter ,Metropolitian ,230,,,,,,,,,,,,,
32,4.7,2022-04-05,10:45:00,10:55:00,Fog,Low ,motorcycle ,Metropolitian ,75,,,,,,,,,,,,,
26,4.8,2022-03-18,18:10:00,18:25:00,Cloudy,Medium ,scooter ,Metropolitian ,135,,,,,,,,,,,,,
20,4.5,2022-04-05,23:55:00,00:10:00,Sandstorms,Low ,motorcycle ,Metropolitian ,90,,,,,,,,,,,,,
25,4.5,2022-03-23,18:30:00,18:45:00,Windy,Medium ,motorcycle ,Urban ,135,,,,,,,,,,,,,
38,4.7,2022-03-20,18:30:00,18:35:00,Windy,Medium ,scooter ,Metropolitian ,145,,,,,,,,,,,,,
32,5.0,2022-03-04,18:00:00,18:15:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,175,,,,,,,,,,,,,
26,4.1,2022-04-03,10:15:00,10:30:00,Stormy,Low ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
36,4.4,2022-02-16,21:35:00,21:50:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,185,,,,,,,,,,,,,
24,4.6,2022-02-15,18:00:00,18:15:00,Stormy,Medium ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
38,4.5,2022-03-04,00:00:00,00:05:00,Stormy,Low ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
34,4.6,2022-04-06,21:40:00,21:50:00,Cloudy,Jam ,motorcycle ,Semi-Urban ,255,,,,,,,,,,,,,
27,4.8,2022-03-02,22:00:00,22:10:00,Sandstorms,Jam ,motorcycle ,Urban ,150,,,,,,,,,,,,,
34,4.6,2022-03-13,17:20:00,17:35:00,Stormy,Medium ,scooter ,Metropolitian ,145,,,,,,,,,,,,,
28,4.7,2022-03-26,14:00:00,14:10:00,Windy,High ,scooter ,Metropolitian ,65,,,,,,,,,,,,,
33,4.8,2022-03-14,17:55:00,18:05:00,Stormy,Medium ,scooter ,Metropolitian ,140,,,,,,,,,,,,,
24,4.5,2022-02-17,19:35:00,19:40:00,Sandstorms,Jam ,scooter ,Metropolitian ,50,,,,,,,,,,,,,
26,4.7,2022-04-02,22:10:00,22:15:00,Windy,Low ,van,Metropolitian ,95,,,,,,,,,,,,,
33,3.9,2022-02-12,21:55:00,22:05:00,Windy,Jam ,motorcycle ,Metropolitian ,170,,,,,,,,,,,,,
24,4.7,2022-03-10,21:45:00,21:50:00,Sandstorms,Jam ,scooter ,Metropolitian ,140,,,,,,,,,,,,,
34,5.0,2022-03-14,21:15:00,21:20:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,235,,,,,,,,,,,,,
22,4.6,2022-03-26,22:15:00,22:30:00,Windy,Low ,motorcycle ,Metropolitian ,75,,,,,,,,,,,,,
34,4.5,2022-03-10,19:35:00,19:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,195,,,,,,,,,,,,,
20,4.9,2022-03-02,22:50:00,23:00:00,Windy,Low ,motorcycle ,Metropolitian ,110,,,,,,,,,,,,,
22,4.9,2022-04-05,18:35:00,18:45:00,Stormy,Medium ,scooter ,Metropolitian ,115,,,,,,,,,,,,,
24,4.7,2022-03-11,19:55:00,20:05:00,Stormy,Jam ,scooter ,Metropolitian ,85,,,,,,,,,,,,,
39,4.4,2022-03-02,17:35:00,17:45:00,Cloudy,Medium ,scooter ,Other,195,,,,,,,,,,,,,
37,4.4,2022-03-19,09:20:00,09:25:00,Sandstorms,Low ,motorcycle ,Metropolitian ,25,,,,,,,,,,,,,
20,4.9,2022-03-29,19:20:00,19:35:00,Sunny,Jam ,scooter ,Metropolitian ,70,,,,,,,,,,,,,
33,4.6,2022-02-18,20:35:00,20:50:00,Windy,Jam ,scooter ,Metropolitian ,145,,,,,,,,,,,,,
21,4.6,2022-03-28,21:25:00,21:40:00,Cloudy,Jam ,scooter ,Metropolitian ,165,,,,,,,,,,,,,
33,4.1,2022-02-11,18:25:00,18:35:00,Windy,Medium ,motorcycle ,Metropolitian ,195,,,,,,,,,,,,,
33,4.3,2022-03-04,23:55:00,00:05:00,Fog,Low ,scooter ,Metropolitian ,190,,,,,,,,,,,,,
23,4.7,2022-03-07,21:00:00,21:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
37,4.9,2022-03-04,22:15:00,22:20:00,Windy,Low ,scooter ,Metropolitian ,105,,,,,,,,,,,,,
31,4.4,2022-03-20,17:15:00,17:20:00,Sandstorms,Medium ,van,Metropolitian ,195,,,,,,,,,,,,,
20,5.0,2022-03-17,21:25:00,21:40:00,Windy,Jam ,van,Urban ,115,,,,,,,,,,,,,
32,4.7,2022-03-04,18:15:00,18:20:00,Sandstorms,Medium ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
29,4.8,2022-03-24,15:25:00,15:40:00,Sunny,Medium ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
24,4.9,2022-04-02,20:20:00,20:30:00,Windy,Jam ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
28,4.6,2022-04-06,18:50:00,19:00:00,Fog,Medium ,scooter ,Metropolitian ,195,,,,,,,,,,,,,
39,4.9,2022-03-09,08:20:00,08:35:00,Fog,Low ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
36,4.1,2022-02-15,14:55:00,15:00:00,Sandstorms,High ,motorcycle ,Metropolitian ,180,,,,,,,,,,,,,
35,3.6,2022-03-25,17:30:00,17:45:00,Stormy,Medium ,van,Metropolitian ,175,,,,,,,,,,,,,
31,4.0,2022-03-07,18:25:00,18:40:00,Fog,Medium ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
22,4.6,2022-03-29,22:50:00,22:55:00,Sandstorms,Low ,scooter ,Urban ,65,,,,,,,,,,,,,
32,4.2,2022-04-02,22:45:00,23:00:00,Fog,Low ,scooter ,Metropolitian ,155,,,,,,,,,,,,,
32,5.0,2022-02-11,09:25:00,09:30:00,Sunny,Low ,motorcycle ,Urban ,65,,,,,,,,,,,,,
34,4.2,2022-03-04,20:45:00,21:00:00,Windy,Jam ,motorcycle ,Metropolitian ,245,,,,,,,,,,,,,
22,4.9,2022-03-04,21:35:00,21:50:00,Fog,Jam ,motorcycle ,Metropolitian ,230,,,,,,,,,,,,,
37,4.8,2022-03-31,19:10:00,19:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,205,,,,,,,,,,,,,
34,4.3,2022-02-11,20:25:00,20:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,185,,,,,,,,,,,,,
23,4.6,2022-03-01,19:00:00,19:10:00,Stormy,Medium ,scooter ,Urban ,28,,,,,,,,,,,,,
38,4.3,2022-03-21,21:25:00,21:30:00,Fog,Jam ,van,Metropolitian ,170,,,,,,,,,,,,,
28,4.9,2022-03-26,14:00:00,14:05:00,Windy,High ,scooter ,Metropolitian ,110,,,,,,,,,,,,,
32,4.3,2022-03-29,20:55:00,21:05:00,Windy,Jam ,motorcycle ,Urban ,42,,,,,,,,,,,,,
22,4.9,2022-03-13,17:40:00,17:45:00,Windy,Medium ,motorcycle ,Metropolitian ,120,,,,,,,,,,,,,
25,4.7,2022-02-14,17:30:00,17:40:00,Sunny,Medium ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
37,4.2,2022-02-16,21:40:00,21:55:00,Sunny,Jam ,motorcycle ,Urban ,215,,,,,,,,,,,,,
35,4.9,2022-04-01,11:40:00,11:50:00,Windy,High ,motorcycle ,Metropolitian ,170,,,,,,,,,,,,,
20,4.6,2022-03-21,19:30:00,19:45:00,Windy,Jam ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
22,4.7,2022-03-05,19:40:00,19:50:00,Fog,Jam ,van,Metropolitian ,165,,,,,,,,,,,,,
20,4.5,2022-03-30,08:55:00,09:00:00,Stormy,Low ,motorcycle ,Metropolitian ,110,,,,,,,,,,,,,
24,4.5,2022-03-13,13:15:00,13:30:00,Windy,High ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
36,5.0,2022-02-11,20:45:00,21:00:00,Fog,Jam ,scooter ,Metropolitian ,195,,,,,,,,,,,,,
28,4.7,2022-03-08,17:15:00,17:25:00,Cloudy,Medium ,motorcycle ,Urban ,165,,,,,,,,,,,,,
29,4.6,2022-04-06,20:30:00,20:40:00,Sunny,Jam ,motorcycle ,Metropolitian ,80,,,,,,,,,,,,,
27,4.7,2022-03-26,16:10:00,16:15:00,Sandstorms,Medium ,motorcycle ,Urban ,80,,,,,,,,,,,,,
29,4.5,2022-03-28,10:20:00,10:30:00,Windy,Low ,motorcycle ,Other,90,,,,,,,,,,,,,
37,4.2,2022-03-15,20:55:00,21:05:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,240,,,,,,,,,,,,,
29,4.7,2022-04-06,18:55:00,19:05:00,Stormy,Medium ,motorcycle ,Metropolitian ,145,,,,,,,,,,,,,
39,3.8,2022-03-31,20:35:00,20:50:00,Windy,Jam ,scooter ,Metropolitian ,37,,,,,,,,,,,,,
29,5.0,2022-03-11,22:25:00,22:40:00,Sunny,Low ,scooter ,Urban ,115,,,,,,,,,,,,,
23,4.7,2022-02-13,10:30:00,10:45:00,Fog,Low ,scooter ,Metropolitian ,55,,,,,,,,,,,,,
23,4.8,2022-03-11,10:20:00,10:30:00,Stormy,Low ,scooter ,Urban ,90,,,,,,,,,,,,,
27,3.7,2022-03-03,21:30:00,21:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,265,,,,,,,,,,,,,
34,4.5,2022-02-17,22:50:00,23:00:00,Stormy,Low ,scooter ,Metropolitian ,145,,,,,,,,,,,,,
21,4.9,2022-03-04,18:20:00,18:25:00,Stormy,Medium ,motorcycle ,Metropolitian ,95,,,,,,,,,,,,,
27,4.9,2022-03-10,20:35:00,20:50:00,Windy,Jam ,van,Metropolitian ,145,,,,,,,,,,,,,
33,4.8,2022-03-15,09:30:00,09:40:00,Cloudy,Low ,scooter ,Metropolitian ,85,,,,,,,,,,,,,
31,4.9,2022-03-01,13:45:00,13:55:00,Stormy,High ,motorcycle ,Metropolitian ,200,,,,,,,,,,,,,
35,3.7,2022-03-06,21:15:00,21:25:00,Stormy,Jam ,motorcycle ,Other,170,,,,,,,,,,,,,
33,4.6,2022-03-10,17:25:00,17:30:00,Sunny,Medium ,motorcycle ,Metropolitian ,90,,,,,,,,,,,,,
34,4.0,2022-03-31,19:40:00,19:45:00,Windy,Jam ,motorcycle ,Urban ,195,,,,,,,,,,,,,
33,4.3,2022-03-16,21:40:00,21:45:00,Cloudy,Jam ,van,Metropolitian ,230,,,,,,,,,,,,,
25,4.8,2022-03-25,21:20:00,21:30:00,Windy,Jam ,motorcycle ,Urban ,95,,,,,,,,,,,,,
25,4.7,2022-03-27,19:15:00,19:30:00,Stormy,Jam ,motorcycle ,Urban ,145,,,,,,,,,,,,,
26,4.5,2022-04-02,20:20:00,20:25:00,Sunny,Jam ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
28,4.5,2022-04-04,17:50:00,18:05:00,Sunny,Medium ,motorcycle ,Metropolitian ,90,,,,,,,,,,,,,
32,4.4,2022-03-30,17:55:00,18:10:00,Windy,Medium ,motorcycle ,Metropolitian ,170,,,,,,,,,,,,,
26,5.0,2022-03-19,17:10:00,17:25:00,Sunny,Medium ,motorcycle ,Urban ,80,,,,,,,,,,,,,
31,4.8,2022-03-11,20:45:00,21:00:00,Windy,Jam ,scooter ,Urban ,150,,,,,,,,,,,,,
36,4.6,2022-03-03,19:45:00,20:00:00,Stormy,Jam ,motorcycle ,Urban ,160,,,,,,,,,,,,,
28,4.7,2022-03-25,22:20:00,22:35:00,Cloudy,Low ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
39,4.4,2022-04-05,09:25:00,09:35:00,Stormy,Low ,motorcycle ,Urban ,100,,,,,,,,,,,,,
24,4.6,2022-02-17,14:45:00,15:00:00,Windy,High ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
21,4.7,2022-03-17,18:10:00,18:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
39,4.9,2022-03-11,21:20:00,21:30:00,Windy,Jam ,motorcycle ,Metropolitian ,150,,,,,,,,,,,,,
20,4.8,2022-03-07,22:30:00,22:40:00,Cloudy,Low ,motorcycle ,Urban ,55,,,,,,,,,,,,,
26,5.0,2022-03-09,19:35:00,19:45:00,Windy,Jam ,motorcycle ,Metropolitian ,155,,,,,,,,,,,,,
35,4.7,2022-02-17,17:30:00,17:35:00,Fog,Medium ,motorcycle ,Metropolitian ,85,,,,,,,,,,,,,
36,4.9,2022-03-03,17:40:00,17:55:00,Fog,Medium ,van,Metropolitian ,95,,,,,,,,,,,,,
33,4.0,2022-03-09,19:30:00,19:35:00,Fog,Jam ,scooter ,Metropolitian ,175,,,,,,,,,,,,,
34,4.9,2022-03-20,21:40:00,21:45:00,Stormy,Jam ,scooter ,Metropolitian ,135,,,,,,,,,,,,,
37,4.9,2022-03-10,18:35:00,18:45:00,Fog,Medium ,motorcycle ,Urban ,215,,,,,,,,,,,,,
22,4.3,2022-02-11,19:10:00,19:25:00,Fog,Jam ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
20,4.8,2022-03-23,22:25:00,22:40:00,Fog,Low ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
23,4.9,2022-03-13,19:00:00,19:15:00,Sunny,Medium ,motorcycle ,Metropolitian ,75,,,,,,,,,,,,,
39,5.0,2022-02-16,19:35:00,19:40:00,Fog,Jam ,van,Metropolitian ,210,,,,,,,,,,,,,
24,4.9,2022-03-24,20:40:00,20:55:00,Stormy,Jam ,motorcycle ,Metropolitian ,120,,,,,,,,,,,,,
22,5.0,2022-03-28,08:45:00,09:00:00,Sunny,Low ,scooter ,Metropolitian ,120,,,,,,,,,,,,,
27,4.8,2022-03-16,18:10:00,18:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,120,,,,,,,,,,,,,
27,4.9,2022-03-21,21:50:00,22:05:00,Cloudy,Jam ,scooter ,Urban ,145,,,,,,,,,,,,,
35,5.0,2022-03-04,17:45:00,18:00:00,Fog,Medium ,motorcycle ,Metropolitian ,200,,,,,,,,,,,,,
38,4.9,2022-03-17,15:55:00,16:05:00,Cloudy,Medium ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
33,3.0,2022-03-16,22:55:00,23:00:00,Sunny,Low ,motorcycle ,Other,160,,,,,,,,,,,,,
37,4.8,2022-04-03,12:20:00,12:35:00,Windy,High ,motorcycle ,Metropolitian ,190,,,,,,,,,,,,,
34,4.2,2022-03-24,11:30:00,11:35:00,Stormy,High ,motorcycle ,Metropolitian ,235,,,,,,,,,,,,,
33,4.3,2022-02-11,09:55:00,10:10:00,Sandstorms,Low ,motorcycle ,Urban ,100,,,,,,,,,,,,,
33,4.6,2022-04-05,20:55:00,21:00:00,Fog,Jam ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
28,4.6,2022-03-20,18:25:00,18:35:00,Sandstorms,Medium ,motorcycle ,Urban ,90,,,,,,,,,,,,,
21,3.4,2022-03-06,23:45:00,23:50:00,Sunny,Low ,scooter ,Metropolitian ,210,,,,,,,,,,,,,
37,5.0,2022-04-02,21:00:00,21:05:00,Windy,Jam ,motorcycle ,Metropolitian ,150,,,,,,,,,,,,,
29,4.5,2022-03-05,09:55:00,10:10:00,Cloudy,Low ,scooter ,Urban ,70,,,,,,,,,,,,,
31,4.6,2022-04-04,23:55:00,00:05:00,Sandstorms,Low ,scooter ,Urban ,85,,,,,,,,,,,,,
36,5.0,2022-03-06,22:10:00,22:15:00,Windy,Low ,scooter ,Urban ,125,,,,,,,,,,,,,
22,4.6,2022-03-29,19:20:00,19:35:00,Sunny,Jam ,van,Metropolitian ,90,,,,,,,,,,,,,
30,5.0,2022-04-01,20:45:00,20:50:00,Windy,Jam ,scooter ,Metropolitian ,28,,,,,,,,,,,,,
31,4.9,2022-03-23,00:00:00,00:05:00,Sandstorms,Low ,motorcycle ,Urban ,100,,,,,,,,,,,,,
32,4.6,2022-03-13,23:45:00,00:00:00,Fog,Low ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
22,4.9,2022-03-21,21:35:00,21:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
30,5.0,2022-03-13,09:50:00,09:55:00,Sunny,Low ,motorcycle ,Metropolitian ,28,,,,,,,,,,,,,
24,4.9,2022-04-04,19:50:00,20:00:00,Sandstorms,Jam ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
28,4.9,2022-04-03,08:15:00,08:20:00,Sandstorms,Low ,van,Urban ,75,,,,,,,,,,,,,
21,4.7,2022-02-17,16:00:00,16:10:00,Stormy,Medium ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
38,4.9,2022-03-14,23:25:00,23:35:00,Sunny,Low ,scooter ,Metropolitian ,115,,,,,,,,,,,,,
31,4.7,2022-03-04,23:30:00,23:35:00,Windy,Low ,scooter ,Metropolitian ,80,,,,,,,,,,,,,
27,4.6,2022-03-21,08:45:00,08:55:00,Sandstorms,Low ,scooter ,Metropolitian ,80,,,,,,,,,,,,,
26,4.8,2022-03-15,16:20:00,16:30:00,Cloudy,Medium ,scooter ,Urban ,17,,,,,,,,,,,,,
38,4.1,2022-04-06,23:40:00,23:55:00,Cloudy,Low ,motorcycle ,Metropolitian ,195,,,,,,,,,,,,,
25,4.6,2022-04-01,23:50:00,00:00:00,Cloudy,Low ,scooter ,Urban ,50,,,,,,,,,,,,,
20,4.9,2022-03-17,17:35:00,17:45:00,Cloudy,Medium ,motorcycle ,Metropolitian ,85,,,,,,,,,,,,,
21,4.8,2022-03-20,23:50:00,23:55:00,Sunny,Low ,van,Urban ,140,,,,,,,,,,,,,
35,5.0,2022-03-20,23:40:00,23:55:00,Sandstorms,Low ,scooter ,Metropolitian ,85,,,,,,,,,,,,,
21,5.0,2022-03-06,20:35:00,20:45:00,Fog,Jam ,scooter ,Metropolitian ,175,,,,,,,,,,,,,
34,4.9,2022-03-30,17:20:00,17:30:00,Windy,Medium ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
23,5.0,2022-03-14,17:30:00,17:40:00,Stormy,Medium ,scooter ,Metropolitian ,18,,,,,,,,,,,,,
24,5.0,2022-03-16,18:25:00,18:40:00,Sunny,Medium ,motorcycle ,Metropolitian ,120,,,,,,,,,,,,,
30,4.9,2022-03-16,20:40:00,20:45:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,200,,,,,,,,,,,,,
36,4.6,2022-03-05,20:30:00,20:45:00,Stormy,Jam ,scooter ,Urban ,150,,,,,,,,,,,,,
25,4.7,2022-03-08,17:25:00,17:40:00,Fog,Medium ,motorcycle ,Metropolitian ,195,,,,,,,,,,,,,
35,4.9,2022-03-30,09:15:00,09:25:00,Windy,Low ,scooter ,Metropolitian ,140,,,,,,,,,,,,,
37,4.7,2022-03-01,19:50:00,20:00:00,Sunny,Jam ,motorcycle ,Metropolitian ,110,,,,,,,,,,,,,
30,4.6,2022-03-14,22:40:00,22:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
21,4.7,2022-03-04,21:15:00,21:30:00,Stormy,Jam ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
38,4.6,2022-03-19,08:20:00,08:25:00,Stormy,Low ,scooter ,Metropolitian ,110,,,,,,,,,,,,,
28,4.7,2022-03-30,18:45:00,18:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
24,4.5,2022-03-13,09:15:00,09:20:00,Windy,Low ,scooter ,Urban ,80,,,,,,,,,,,,,
31,4.3,2022-03-12,21:45:00,21:50:00,Fog,Jam ,motorcycle ,Metropolitian ,185,,,,,,,,,,,,,
20,4.7,2022-03-18,23:00:00,23:05:00,Windy,Low ,motorcycle ,Metropolitian ,90,,,,,,,,,,,,,
36,3.7,2022-04-02,19:40:00,19:45:00,Stormy,Jam ,scooter ,Metropolitian ,175,,,,,,,,,,,,,
28,4.8,2022-03-03,21:40:00,21:50:00,Sandstorms,Jam ,scooter ,Metropolitian ,80,,,,,,,,,,,,,
34,4.4,2022-03-06,17:55:00,18:00:00,Stormy,Medium ,scooter ,Metropolitian ,155,,,,,,,,,,,,,
39,4.9,2022-02-14,20:50:00,21:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,255,,,,,,,,,,,,,
30,4.2,2022-03-26,21:15:00,21:30:00,Sandstorms,Jam ,scooter ,Metropolitian ,160,,,,,,,,,,,,,
26,4.7,2022-04-03,23:15:00,23:20:00,Cloudy,Low ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
29,4.7,2022-03-08,18:25:00,18:35:00,Stormy,Medium ,scooter ,Metropolitian ,80,,,,,,,,,,,,,
20,4.6,2022-03-05,18:45:00,19:00:00,Cloudy,Medium ,scooter ,Metropolitian ,80,,,,,,,,,,,,,
31,4.4,2022-03-29,20:35:00,20:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,235,,,,,,,,,,,,,
37,4.5,2022-03-21,21:10:00,21:20:00,Sunny,Jam ,motorcycle ,Metropolitian ,110,,,,,,,,,,,,,
21,4.8,2022-03-02,18:25:00,18:40:00,Windy,Medium ,motorcycle ,Metropolitian ,165,,,,,,,,,,,,,
25,4.9,2022-03-03,10:40:00,10:50:00,Sunny,Low ,scooter ,Urban ,95,,,,,,,,,,,,,
26,4.7,2022-03-01,08:25:00,08:35:00,Sunny,Low ,scooter ,Urban ,95,,,,,,,,,,,,,
30,5.0,2022-02-15,23:55:00,00:00:00,Fog,Low ,scooter ,Metropolitian ,95,,,,,,,,,,,,,
33,4.9,2022-02-12,22:40:00,22:50:00,Cloudy,Low ,motorcycle ,Metropolitian ,185,,,,,,,,,,,,,
31,4.6,2022-03-02,22:10:00,22:25:00,Sunny,Low ,scooter ,Metropolitian ,95,,,,,,,,,,,,,
28,4.5,2022-03-31,22:45:00,22:50:00,Sunny,Low ,motorcycle ,Other,135,,,,,,,,,,,,,
33,4.8,2022-02-18,22:50:00,22:55:00,Stormy,Low ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
22,4.8,2022-04-06,22:00:00,22:05:00,Windy,Jam ,scooter ,Metropolitian ,105,,,,,,,,,,,,,
24,5.0,2022-03-19,09:20:00,09:35:00,Fog,Low ,motorcycle ,Urban ,105,,,,,,,,,,,,,
26,4.0,2022-03-06,17:35:00,17:40:00,Windy,Medium ,motorcycle ,Metropolitian ,195,,,,,,,,,,,,,
28,4.5,2022-03-29,22:30:00,22:40:00,Sunny,Low ,motorcycle ,Urban ,100,,,,,,,,,,,,,
23,4.7,2022-04-05,22:00:00,22:05:00,Windy,Jam ,scooter ,Metropolitian ,135,,,,,,,,,,,,,
30,4.1,2022-03-26,22:55:00,23:00:00,Stormy,Low ,motorcycle ,Metropolitian ,105,,,,,,,,,,,,,
21,4.5,2022-03-09,11:15:00,11:30:00,Sunny,High ,motorcycle ,Metropolitian ,205,,,,,,,,,,,,,
32,4.3,2022-03-04,19:15:00,19:20:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,185,,,,,,,,,,,,,
26,4.8,2022-02-15,18:55:00,19:05:00,Sandstorms,Medium ,scooter ,Urban ,145,,,,,,,,,,,,,
30,4.1,2022-04-03,09:55:00,10:10:00,Sandstorms,Low ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
31,4.8,2022-03-30,11:50:00,12:00:00,Sandstorms,High ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
27,4.6,2022-03-14,23:30:00,23:40:00,Fog,Low ,scooter ,Urban ,130,,,,,,,,,,,,,
31,4.9,2022-03-25,21:15:00,21:20:00,Fog,Jam ,motorcycle ,Metropolitian ,240,,,,,,,,,,,,,
28,4.6,2022-03-11,18:30:00,18:35:00,Windy,Medium ,motorcycle ,Metropolitian ,22,,,,,,,,,,,,,
28,4.6,2022-03-12,17:30:00,17:40:00,Sunny,Medium ,motorcycle ,Metropolitian ,80,,,,,,,,,,,,,
24,4.6,2022-03-04,23:20:00,23:35:00,Cloudy,Low ,motorcycle ,Urban ,105,,,,,,,,,,,,,
22,4.6,2022-03-05,14:50:00,15:05:00,Fog,High ,van,Urban ,165,,,,,,,,,,,,,
27,4.7,2022-02-15,18:25:00,18:30:00,Sandstorms,Medium ,scooter ,Metropolitian ,115,,,,,,,,,,,,,
24,4.1,2022-02-14,21:55:00,22:10:00,Cloudy,Jam ,scooter ,Metropolitian ,200,,,,,,,,,,,,,
34,5.0,2022-03-28,10:35:00,10:50:00,Stormy,Low ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
